item_id,post_id,actual_topic,text_no_stopwords,model,dominant_latent_topic,dominant_topic_probability,latent_topic_0_prob,latent_topic_1_prob,latent_topic_2_prob,latent_topic_3_prob
712,40246885,Climate Change,realistically lowest carbon emissions just die,lda,1,0.847167,0.05096,0.847167,0.051005,0.050868
713,40531107,Climate Change,easier just deploy renewable energy,lda,0,0.472482,0.472482,0.441198,0.042319,0.044001
714,40407442,Climate Change,renewable energy moved entropy,lda,0,0.749991,0.749991,0.083336,0.083336,0.083337
715,40761973,Climate Change,ai displaces humans consumption fossil fuels,lda,2,0.874125,0.041804,0.042285,0.874125,0.041786
716,40631583,Climate Change,burning fossil fuels,lda,2,0.811763,0.062511,0.06321,0.811763,0.062516
717,40485652,Climate Change,does switch nuclear help fossil fuel companies,lda,0,0.576186,0.576186,0.031919,0.359558,0.032337
718,40334870,Climate Change,fossil fuels wait long,lda,2,0.841954,0.054485,0.053535,0.841954,0.050027
719,40330473,Climate Change,german environmentalism nimby combined support russian fossil fuels,lda,2,0.872972,0.042171,0.04195,0.872972,0.042906
720,40309955,Climate Change,course fossil fuel lobby,lda,2,0.847934,0.052035,0.050013,0.847934,0.050018
721,40251678,Climate Change,buying fossil fuels party,lda,2,0.452016,0.050015,0.447947,0.452016,0.050022
722,40145610,Climate Change,66 maximum fossil fuel usage year,lda,2,0.849976,0.050007,0.050008,0.849976,0.050009
723,39881145,Climate Change,climate change pascal wager,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
724,39822352,Climate Change,turnabout fair play climate change erase florida,lda,1,0.845056,0.050026,0.845056,0.0507,0.054217
725,39794117,Climate Change,need planes speed combat climate change,lda,1,0.847872,0.052095,0.847872,0.050014,0.050019
726,39777766,Climate Change,yeah things need survive climate change sorry,lda,1,0.891354,0.035976,0.891354,0.035865,0.036805
727,39777641,Climate Change,worries pipeline leaks climate change silly,lda,1,0.812468,0.062509,0.812468,0.06251,0.062513
728,39767027,Climate Change,eliminate climate change causing pollution microplastics nuclear weapons,lda,1,0.888183,0.039671,0.888183,0.036413,0.035732
729,39878293,Climate Change,refrigerants contribute global warming,lda,0,0.807178,0.807178,0.067758,0.062527,0.062536
730,39730493,Climate Change,bad global warming perspective,lda,0,0.845262,0.845262,0.052596,0.05024,0.051902
731,39634574,Climate Change,global warming causing climate change,lda,1,0.48003,0.436621,0.48003,0.041673,0.041676
732,39285434,Climate Change,28x global warming potential co2,lda,0,0.812456,0.812456,0.062515,0.062513,0.062517
733,38857461,Climate Change,planet undergoing global warming,lda,0,0.654562,0.654562,0.050034,0.245364,0.05004
734,38834608,Climate Change,likely worsen global warming,lda,0,0.812258,0.812258,0.062507,0.062726,0.062509
735,39109066,Climate Change,fluorinerts low global warming potentials invented,lda,0,0.848559,0.848559,0.05108,0.050336,0.050025
736,39290500,Climate Change,carbon emissions don cost person doing,lda,1,0.868353,0.042238,0.868353,0.042443,0.046966
737,39226586,Climate Change,evs don eliminate carbon emissions transportation possible,lda,1,0.890526,0.037059,0.890526,0.035727,0.036688
738,39834514,Climate Change,interesting anti propaganda coming renewable energy world journal,lda,0,0.905327,0.905327,0.031682,0.031262,0.031728
739,39734230,Climate Change,nuclear considered low carbon energy considered renewable energy,lda,0,0.786775,0.786775,0.157512,0.02793,0.027783
740,39559039,Climate Change,local manufacturing renewable energy transportation,lda,0,0.81056,0.81056,0.064376,0.062528,0.062537
741,39799247,Climate Change,replacing fossil fuels look statistics,lda,2,0.572589,0.067044,0.062541,0.572589,0.297827
742,39520623,Climate Change,gotta demand fossil fuel based economy,lda,2,0.873714,0.042167,0.041684,0.873714,0.042435
743,39511228,Climate Change,definitely case fossil fuel interests money did,lda,2,0.900347,0.031581,0.031918,0.900347,0.036154
744,39372917,Climate Change,pigouvian tax jet fuel fossil fuels,lda,2,0.848725,0.051255,0.050009,0.848725,0.05001
745,39352869,Climate Change,fossil fuel subsidies referring,lda,2,0.812123,0.062856,0.062509,0.812123,0.062511
746,39320409,Climate Change,removing subsidies keeping fossil fuel ones kind attack,lda,2,0.535465,0.033001,0.031271,0.535465,0.400263
747,39251453,Climate Change,fossil fuels profitably sold abroad,lda,2,0.811086,0.063847,0.062529,0.811086,0.062539
748,38820344,Climate Change,hey man climate change possible,lda,1,0.873618,0.042377,0.873618,0.041681,0.042323
749,38801741,Climate Change,doesn natural disaster days tied climate change,lda,1,0.869712,0.042704,0.869712,0.042983,0.0446
750,38795520,Climate Change,methane coal largest driver climate change,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
751,38711387,Climate Change,failure government conveniently linked climate change,lda,1,0.848554,0.050685,0.848554,0.050737,0.050025
752,38688338,Climate Change,climate change worried,lda,1,0.812466,0.062509,0.812466,0.06251,0.062514
753,38602247,Climate Change,climate change nail coffin,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
754,38444331,Climate Change,enter climate change warming temperatures winter,lda,0,0.539183,0.539183,0.377446,0.041683,0.041689
755,38405022,Climate Change,energy companies buried research climate change,lda,1,0.625833,0.290077,0.625833,0.041849,0.042241
756,38719842,Climate Change,let nuke moon solve global warming lol love,lda,0,0.5296,0.5296,0.033414,0.404502,0.032484
757,38666752,Climate Change,russia canada gain human habitable land global warming,lda,2,0.650144,0.284631,0.03255,0.650144,0.032675
758,38256673,Climate Change,reached bargaining stage global warming,lda,0,0.812457,0.812457,0.062514,0.062513,0.062517
759,37989759,Climate Change,global warming kick years,lda,0,0.811285,0.811285,0.062508,0.062842,0.063364
760,38528617,Climate Change,forgetting enormous carbon emissions commuting,lda,1,0.74999,0.083336,0.74999,0.083336,0.083337
761,38499555,Climate Change,wonder inefficient web apps contribute carbon emissions,lda,1,0.904219,0.032854,0.904219,0.031365,0.031562
762,38297941,Climate Change,point reduce carbon emissions expensive,lda,1,0.874326,0.041859,0.874326,0.041675,0.04214
763,38265160,Climate Change,helps carbon emissions,lda,1,0.812475,0.062507,0.812475,0.062508,0.062511
764,37769749,Climate Change,advantages extend reducing carbon emissions,lda,1,0.848944,0.050018,0.848944,0.050019,0.051019
765,38771519,Climate Change,carbon tax fund renewable energy sources,lda,0,0.543451,0.543451,0.209154,0.042325,0.205069
766,37779477,Climate Change,eclipsed better safer solutions like renewable energy,lda,0,0.873422,0.873422,0.041787,0.043115,0.041676
767,37758653,Climate Change,renewable energy commonly understood refer fuel source,lda,0,0.748358,0.748358,0.036392,0.179008,0.036242
768,38805943,Climate Change,great deal sent ship fossil fuels,lda,2,0.812257,0.062504,0.062733,0.812257,0.062506
769,38803058,Climate Change,oil gas carbon gas fuel gas fossil gas,lda,3,0.473125,0.027785,0.248552,0.250538,0.473125
770,38802424,Climate Change,fossil fuels bad right,lda,2,0.819936,0.056338,0.061707,0.819936,0.062019
771,38670522,Climate Change,bootstrapping hydropower based industry fossil fuels trivial,lda,2,0.847599,0.051232,0.050014,0.847599,0.051155
772,38670049,Climate Change,good luck doing accessible fossil fuels,lda,2,0.891477,0.036069,0.036723,0.891477,0.035732
773,38662467,Climate Change,fossil fuel subsidies completely irrelevant capitalizing certain costs,lda,2,0.874301,0.042324,0.041686,0.874301,0.041689
774,38594523,Climate Change,plastic doesn need oil doesn need fossil fuels,lda,1,0.597783,0.028153,0.597783,0.344756,0.029308
775,37691248,Climate Change,genetic engineering accelerated evolution microbes aim help climate change,lda,1,0.87212,0.044025,0.87212,0.042155,0.0417
776,37687685,Climate Change,wikipedia thinks likely climate change hunting,lda,0,0.538532,0.538532,0.377938,0.041835,0.041695
777,37645179,Climate Change,playing climate change war,lda,1,0.749997,0.083334,0.749997,0.083334,0.083334
778,37603442,Climate Change,like climate change liberal hoax,lda,1,0.649889,0.24907,0.649889,0.051028,0.050012
779,37603422,Climate Change,saying climate change isn making disasters frequent dangerous,lda,1,0.87192,0.04446,0.87192,0.041938,0.041682
780,37602178,Climate Change,think dead 2033 climate change,lda,1,0.460478,0.436298,0.460478,0.052323,0.050901
781,37534976,Climate Change,human caused climate change myth,lda,1,0.809167,0.062521,0.809167,0.065783,0.062529
782,37509678,Climate Change,science magic saving climate change,lda,1,0.849354,0.050009,0.849354,0.05001,0.050627
783,37716990,Climate Change,effects global warming disastrous effects humans,lda,1,0.537926,0.377832,0.537926,0.042544,0.041698
784,37582568,Climate Change,global warming stuff possible birds migrate,lda,0,0.848146,0.848146,0.051831,0.05001,0.050013
785,37544478,Climate Change,making people poor solituion global warming,lda,0,0.868102,0.868102,0.045017,0.043125,0.043756
786,37542250,Climate Change,seasonal temperature changes global warming,lda,0,0.807239,0.807239,0.067698,0.062527,0.062536
787,37459170,Climate Change,comments discussions actually reached global warming,lda,0,0.873305,0.873305,0.043321,0.041683,0.041691
788,37458849,Climate Change,know causing global warming,lda,0,0.842761,0.842761,0.055058,0.050912,0.051269
789,37228963,Climate Change,happier didn believe global warming,lda,0,0.843421,0.843421,0.052398,0.050014,0.054167
790,37221786,Climate Change,going mars 0 affect global warming earth,lda,0,0.803772,0.803772,0.064329,0.062527,0.069371
791,48757667,Cybersecurity,probably shouldn unless doing hardcore cybersecurity,lda,1,0.845579,0.050013,0.845579,0.052105,0.052302
792,48632936,Cybersecurity,working bio coding cybersecurity benchmarks,lda,1,0.747267,0.083343,0.747267,0.083344,0.086046
793,48556795,Cybersecurity,yes defense offense extremely common terminology cybersecurity,lda,1,0.80465,0.062522,0.80465,0.069449,0.06338
794,48476804,Cybersecurity,biology cybersecurity,lda,3,0.741356,0.08337,0.089592,0.085681,0.741356
795,48465802,Cybersecurity,given cybersecurity safeguards work probably don,lda,3,0.872286,0.041902,0.043352,0.04246,0.872286
796,48415834,Cybersecurity,ok malware analysis,lda,0,0.747742,0.747742,0.083358,0.085543,0.083357
797,48266844,Cybersecurity,polyglot cybersecurity conference code greenville sc,lda,1,0.74786,0.083339,0.74786,0.083611,0.08519
798,48663911,Cybersecurity,conduit crime like ransomware sextortion,lda,0,0.554458,0.554458,0.068509,0.063072,0.313961
799,48647688,Cybersecurity,room didn enable ransomware,lda,3,0.747812,0.085497,0.083346,0.083345,0.747812
800,48537143,Cybersecurity,does lot like ransomware,lda,0,0.509132,0.509132,0.050718,0.051281,0.388869
801,48114545,Cybersecurity,ideal number ransomware operators non zero,lda,0,0.647446,0.647446,0.050219,0.051095,0.25124
802,48111980,Cybersecurity,iran russia north korea biggest sources ransomware,lda,3,0.84903,0.050019,0.050022,0.050929,0.84903
803,47876005,Cybersecurity,generous gift ransomware fraud industries,lda,3,0.420613,0.083376,0.412632,0.083379,0.420613
804,47764838,Cybersecurity,disingenuous crypto ransomware easier,lda,1,0.560518,0.062517,0.560518,0.063357,0.313607
805,48719221,Cybersecurity,happens party identification verifier data breach,lda,1,0.812474,0.062507,0.812474,0.062509,0.06251
806,48672163,Cybersecurity,article marketing data breach passwords,lda,1,0.657607,0.240335,0.657607,0.050604,0.051455
807,48596313,Cybersecurity,attitude gives daily data breaches,lda,1,0.454471,0.050035,0.454471,0.445454,0.050039
808,47877540,Cybersecurity,govs required comply gdpr data breaches laws,lda,1,0.874962,0.041677,0.874962,0.041678,0.041682
809,48759063,Cybersecurity,malware explicitly asking,lda,0,0.803394,0.803394,0.069311,0.062535,0.06476
810,48757569,Cybersecurity,malware official google play services,lda,2,0.534955,0.375442,0.043324,0.534955,0.046279
811,48738384,Cybersecurity,warm nostalgia reformatting c drives malware processing error,lda,0,0.749913,0.749913,0.083362,0.083358,0.083367
812,48640457,Cybersecurity,sounds like prime new vector malware ironically,lda,0,0.583092,0.583092,0.050007,0.316893,0.050008
813,48605787,Cybersecurity,love smell npm install malware morning,lda,0,0.849173,0.849173,0.050019,0.050016,0.050791
814,48583578,Cybersecurity,yes kind bot checks essentially malware,lda,2,0.469257,0.446609,0.042438,0.469257,0.041696
815,48549186,Cybersecurity,malware list,lda,0,0.748758,0.748758,0.083352,0.083349,0.084541
816,47489614,Cybersecurity,man 100 cybersecurity respect,lda,1,0.811137,0.062971,0.811137,0.062516,0.063377
817,47325874,Cybersecurity,huge win cybersecurity data privacy,lda,1,0.650433,0.041684,0.650433,0.041963,0.26592
818,47272678,Cybersecurity,openai program trusted cybersecurity researchers,lda,2,0.702319,0.04527,0.208011,0.702319,0.0444
819,46853725,Cybersecurity,certainly good time cybersecurity,lda,1,0.451041,0.050731,0.451041,0.4471,0.051127
820,46789368,Cybersecurity,ttu physics cybersecurity cern eventhorizon deeptech,lda,1,0.617745,0.125003,0.617745,0.125003,0.13225
821,47346774,Cybersecurity,maybe hospitals shutdown ransomware attacks coming,lda,0,0.447818,0.447818,0.050701,0.248835,0.252647
822,46510261,Cybersecurity,change healthcare faced 22m ransomware attack missing mfa,lda,3,0.559379,0.065455,0.31266,0.062505,0.559379
823,47581833,Cybersecurity,price data breaches,lda,1,0.812464,0.06251,0.812464,0.062511,0.062515
824,47287776,Cybersecurity,thread feels like iranian cyber attack,lda,0,0.874016,0.874016,0.041678,0.041965,0.042341
825,47591867,Cybersecurity,1 13 6 affected malware,lda,0,0.745526,0.745526,0.087677,0.083389,0.083408
826,47585545,Cybersecurity,base entire history malware lol,lda,0,0.508002,0.508002,0.050787,0.055425,0.385786
827,47584559,Cybersecurity,include line like don include malware,lda,0,0.890758,0.890758,0.036088,0.03623,0.036924
828,47566570,Cybersecurity,free software protects malware walled gardens,lda,3,0.559978,0.313443,0.062522,0.064057,0.559978
829,47555992,Cybersecurity,assumed malware gate yep,lda,0,0.624994,0.624994,0.125002,0.125002,0.125002
830,47553971,Cybersecurity,let security researchers staff automated malware scanners bite,lda,0,0.726301,0.726301,0.035739,0.200369,0.037591
831,47530090,Cybersecurity,better title ai just expanded malware include documentation,lda,0,0.868067,0.868067,0.042271,0.046839,0.042823
832,46412151,Cybersecurity,using nmig io ai driven cybersecurity swarm,lda,3,0.864632,0.042648,0.043183,0.049537,0.864632
833,46323840,Cybersecurity,sounds like great candidate cybersecurity knowledge graph,lda,2,0.537942,0.041978,0.383721,0.537942,0.036359
834,46265633,Cybersecurity,working reddit hn cybersecurity,lda,1,0.846859,0.051662,0.846859,0.05074,0.050739
835,45945811,Cybersecurity,launching soon claude cybersecurity automated defence depth hacker protection,lda,3,0.905289,0.031446,0.031745,0.03152,0.905289
836,45925113,Cybersecurity,indicts rogue cybersecurity employees ransomware attacks,lda,3,0.449251,0.050018,0.055546,0.445184,0.449251
837,45885406,Cybersecurity,america cybersecurity defenses cracking backdoor time,lda,1,0.811617,0.062511,0.811617,0.062512,0.06336
838,45601512,Cybersecurity,cybersecurity company hacked irony,lda,3,0.566874,0.298384,0.067017,0.067725,0.566874
839,45992997,Cybersecurity,make bounty market hunting destroying ransomware organizations,lda,0,0.602052,0.602052,0.03671,0.03687,0.324368
840,45972261,Cybersecurity,win10 got cost single ransomware attack,lda,3,0.847734,0.05151,0.050204,0.050551,0.847734
841,45915000,Cybersecurity,obviously ransomware payment books,lda,3,0.809659,0.063462,0.064353,0.062527,0.809659
842,45777347,Cybersecurity,80 percent ransomware attacks ai assisted sounds likely,lda,2,0.586658,0.042618,0.03574,0.586658,0.334984
843,45682120,Cybersecurity,bank accounts drained ransomware installed,lda,3,0.453057,0.446874,0.050037,0.050032,0.453057
844,45574146,Cybersecurity,explicitly talking ransomware requires disabling windows defender,lda,3,0.846347,0.051431,0.052203,0.050019,0.846347
845,46441455,Cybersecurity,google required inform data breach,lda,1,0.847357,0.050012,0.847357,0.052213,0.050418
846,45840427,Cybersecurity,2 billion account data breach haveibeenpwned,lda,1,0.574716,0.30018,0.574716,0.062545,0.06256
847,45659043,Cybersecurity,man ai burrowing imagine inevitable data breach,lda,1,0.748889,0.036393,0.748889,0.177829,0.03689
848,45966722,Cybersecurity,sounds like cyber attack,lda,0,0.611459,0.611459,0.050009,0.287043,0.05149
849,46424980,Cybersecurity,good luck sourcing supposedly malware free release,lda,2,0.747669,0.179336,0.035732,0.747669,0.037263
850,46360683,Cybersecurity,llms happily copy paste malware add dependencies,lda,0,0.449756,0.449756,0.05062,0.448873,0.050751
851,46263413,Cybersecurity,malware suffers feature creep,lda,0,0.749912,0.749912,0.083363,0.083358,0.083367
852,46194782,Cybersecurity,installed windows definition bloatware malware,lda,0,0.847594,0.847594,0.050019,0.051493,0.050894
853,46110976,Cybersecurity,malware spreading authors tos violating authors authors piracy apps,lda,0,0.892518,0.892518,0.036029,0.035725,0.035728
854,46108498,Cybersecurity,purpose does suggest malware,lda,0,0.803338,0.803338,0.062511,0.06535,0.068801
855,46108146,Cybersecurity,makes program malware does intent matter behavior,lda,2,0.529033,0.397771,0.036536,0.529033,0.03666
856,46105725,Cybersecurity,malware apk,lda,0,0.624994,0.624994,0.125002,0.125002,0.125002
857,45348021,Cybersecurity,2026 year cybersecurity baby let goo,lda,3,0.496043,0.050465,0.053119,0.400373,0.496043
858,45212972,Cybersecurity,definitely cybersecurity threat considered,lda,1,0.846572,0.052131,0.846572,0.050783,0.050513
859,44998963,Cybersecurity,entire cybersecurity like,lda,0,0.496004,0.496004,0.375145,0.063836,0.065016
860,44506727,Cybersecurity,good reason cybersecurity field replaced ai soon,lda,2,0.604956,0.035865,0.320507,0.604956,0.038673
861,44505390,Cybersecurity,did come enjoy arctic wolf approach cybersecurity training,lda,0,0.523163,0.523163,0.033548,0.032804,0.410485
862,45286005,Cybersecurity,seen ransomware threats 3 4 weeks timelines,lda,3,0.749973,0.083341,0.083344,0.083342,0.749973
863,45081664,Cybersecurity,hear cyber insurance companies ransomware cover require outdated standards,lda,3,0.868907,0.045048,0.043896,0.042149,0.868907
864,44728792,Cybersecurity,basically ransomware waiting riwaas nice classic ms,lda,3,0.891919,0.035981,0.035731,0.036369,0.891919
865,44485264,Cybersecurity,need disconnect worried ransomware,lda,1,0.560166,0.063447,0.560166,0.062519,0.313867
866,44940538,Cybersecurity,provide source google kyc data breach,lda,1,0.887496,0.037931,0.887496,0.036693,0.037879
867,45412858,Cybersecurity,guarantee malware using fdroid,lda,0,0.73659,0.73659,0.083347,0.089309,0.090754
868,45411153,Cybersecurity,billions people use android phones malware exagerating slightly,lda,3,0.615452,0.283456,0.050687,0.050405,0.615452
869,45368528,Cybersecurity,wondering op malware injecting results search,lda,0,0.844903,0.844903,0.050037,0.053442,0.051618
870,45332011,Cybersecurity,isn malware stretch imagination,lda,0,0.561384,0.561384,0.31356,0.062524,0.062532
871,45321834,Cybersecurity,probability malware,lda,0,0.624994,0.624994,0.125002,0.125002,0.125002
872,45288059,Cybersecurity,essentially malware bonzibuddy sang,lda,0,0.74338,0.74338,0.085842,0.087397,0.083382
873,45283673,Cybersecurity,developers don typically write malware deploy production systems,lda,3,0.638543,0.298024,0.032168,0.031265,0.638543
874,45276143,Cybersecurity,related shai hulud malware attack tinycolor 40 npm packages compromised,lda,0,0.843683,0.843683,0.05429,0.050023,0.052003
875,43841353,Cybersecurity,rsa time expect lot cybersecurity posts,lda,1,0.540951,0.35745,0.540951,0.050724,0.050876
876,43790324,Cybersecurity,ha gone cybersecurity diagnosis,lda,1,0.617745,0.125003,0.617745,0.125003,0.13225
877,43755299,Cybersecurity,opinions cybersecurity experts concerning hyped drama,lda,1,0.734595,0.083376,0.734595,0.091506,0.090522
878,43690847,Cybersecurity,imagine mental price tag alongside iot cybersecurity label,lda,1,0.84946,0.050015,0.84946,0.050015,0.050509
879,44418524,Cybersecurity,don play games behave indistinguishably ransomware,lda,3,0.810308,0.063112,0.063651,0.06293,0.810308
880,44417824,Cybersecurity,does protect ransomware,lda,3,0.747379,0.084229,0.083337,0.085055,0.747379
881,44416497,Cybersecurity,linux ransomware does require root,lda,3,0.848557,0.05026,0.050708,0.050475,0.848557
882,44391805,Cybersecurity,2026 ransomware space ahem cloud ransomware,lda,3,0.871917,0.041991,0.044413,0.04168,0.871917
883,43898063,Cybersecurity,sure corporations commit ransomware attacks time,lda,2,0.499625,0.036421,0.207627,0.499625,0.256327
884,43839046,Cybersecurity,reminder create backups best protection ransomware,lda,3,0.812462,0.062511,0.062514,0.062512,0.812462
885,44183701,Cybersecurity,don worry just monitor rate data breaches happening,lda,1,0.889696,0.036591,0.889696,0.035837,0.037875
886,43998035,Cybersecurity,20m ransoms reputational damage data breaches,lda,1,0.74999,0.083336,0.74999,0.083336,0.083337
887,44426651,Cybersecurity,crashed browser got malware page think,lda,0,0.872053,0.872053,0.041681,0.042099,0.044166
888,44416465,Cybersecurity,presence russian keyboard makes attractive nsa malware,lda,2,0.621128,0.278228,0.050611,0.621128,0.050033
889,44414341,Cybersecurity,actual malware checking researcher created malware samples,lda,0,0.872567,0.872567,0.042362,0.042567,0.042504
890,44335092,Cybersecurity,unity considered malware association,lda,0,0.748328,0.748328,0.084982,0.083343,0.083347
891,44323643,Cybersecurity,install malware purpose malware,lda,0,0.849971,0.849971,0.05001,0.050008,0.050011
892,44285413,Cybersecurity,possible mp3 mp4 contain malware,lda,0,0.747482,0.747482,0.085814,0.08335,0.083355
893,44233701,Cybersecurity,break envinroment malware instead,lda,0,0.747764,0.747764,0.083352,0.085529,0.083356
894,44194645,Cybersecurity,fully open source malware f droid automated builds popcorn,lda,0,0.868869,0.868869,0.041815,0.043086,0.04623
895,44287863,Cybersecurity,interesting hackers hacking related,lda,3,0.845487,0.051617,0.052875,0.05002,0.845487
896,43400424,Cybersecurity,cybersecurity history history,lda,3,0.809007,0.063344,0.065136,0.062512,0.809007
897,43398898,Cybersecurity,wow huge cybersecurity,lda,1,0.809908,0.062519,0.809908,0.063038,0.064535
898,43398194,Cybersecurity,israelis constantly dominating cybersecurity industry damn,lda,1,0.414591,0.4083,0.414591,0.089113,0.087996
899,43083812,Cybersecurity,senior cybersecurity researcher position open applicants,lda,3,0.529985,0.335395,0.067586,0.067034,0.529985
900,43051604,Cybersecurity,knows investing cybersecurity just wasteful spending,lda,3,0.845279,0.051554,0.05263,0.050537,0.845279
901,42847956,Cybersecurity,facebook explicitly told linux remaining cybersecurity filter,lda,1,0.870892,0.042152,0.870892,0.04169,0.045266
902,43328998,Cybersecurity,norm ransomware long time,lda,1,0.558296,0.06517,0.558296,0.063109,0.313425
903,43303053,Cybersecurity,used ransomware instead obvious kill switch,lda,0,0.671029,0.671029,0.042031,0.043092,0.243848
904,42929601,Cybersecurity,suspect ransomware key value,lda,3,0.810137,0.062534,0.063748,0.063582,0.810137
905,42633490,Cybersecurity,wonder ransomware situation,lda,3,0.739727,0.083369,0.091255,0.085649,0.739727
906,43536665,Cybersecurity,mention data breach notification laws,lda,1,0.812464,0.06251,0.812464,0.062511,0.062515
907,43124327,Cybersecurity,data breaches organization,lda,1,0.74999,0.083336,0.74999,0.083336,0.083337
908,43078759,Cybersecurity,federal employees accessing federal data considered data breach,lda,1,0.89134,0.036444,0.89134,0.036485,0.035731
909,43399662,Cybersecurity,gemini cyberattack exploit capabilities better,lda,2,0.808693,0.063359,0.062711,0.808693,0.065237
910,43323446,Cybersecurity,corroborate cyber attack like,lda,0,0.809919,0.809919,0.062506,0.063268,0.064307
911,43485859,Cybersecurity,malware crypto related javascript package surprised pikachu face,lda,1,0.631724,0.266327,0.631724,0.050023,0.051926
912,43485640,Cybersecurity,simply open files malware,lda,0,0.842969,0.842969,0.050033,0.053727,0.053271
913,43467825,Cybersecurity,simply rename device malware point,lda,0,0.379724,0.379724,0.379064,0.198125,0.043086
914,43426895,Cybersecurity,authored short article malwarebytes ask,lda,2,0.521117,0.050038,0.05567,0.521117,0.373176
915,43389895,Cybersecurity,regularly using ios lockdown mode increase resilience malware,lda,3,0.479683,0.426652,0.0417,0.051964,0.479683
916,43386524,Cybersecurity,persistent ios malware quite rare days,lda,0,0.811005,0.811005,0.063283,0.063175,0.062537
917,43379407,Cybersecurity,malware ads using ublock origin lite,lda,3,0.49244,0.380203,0.063123,0.064234,0.49244
918,42942541,Cybersecurity,spirit hacker news hacking,lda,3,0.811402,0.062517,0.06252,0.063561,0.811402
919,42361399,Cybersecurity,legitimately wondering dr zizmor pivot cybersecurity,lda,1,0.451296,0.447504,0.451296,0.050037,0.051162
920,42286142,Cybersecurity,bad genuine question lacks cybersecurity knowledge,lda,1,0.844604,0.05243,0.844604,0.05106,0.051906
921,42008724,Cybersecurity,say recently launched cybersecurity companies,lda,1,0.846956,0.051766,0.846956,0.050209,0.05107
922,41877446,Cybersecurity,true real actual hackers make best cybersecurity experts,lda,3,0.914246,0.027932,0.029248,0.028573,0.914246
923,41877116,Cybersecurity,does hacking cybersecurity,lda,3,0.808644,0.062929,0.065126,0.063301,0.808644
924,42436464,Cybersecurity,drop cyber attacks got fact,lda,2,0.868504,0.044975,0.042607,0.868504,0.043914
925,42473862,Cybersecurity,somewhat ironic trusting malware tell malware,lda,0,0.848556,0.848556,0.050028,0.051386,0.05003
926,42422970,Cybersecurity,extremely expensive way install malware,lda,1,0.541855,0.374336,0.541855,0.041789,0.042019
927,42365641,Cybersecurity,care got malware,lda,0,0.740145,0.740145,0.083352,0.085768,0.090735
928,42353844,Cybersecurity,think notifying users browser malware good personally,lda,0,0.706148,0.706148,0.041684,0.208454,0.043714
929,42263599,Cybersecurity,does malware plastic,lda,0,0.790422,0.790422,0.075317,0.065451,0.06881
930,42245342,Cybersecurity,certainly anti malware nonsense just tried bluesky link,lda,0,0.903502,0.903502,0.031527,0.032466,0.032505
931,42164627,Cybersecurity,new level malware attack angle,lda,0,0.848305,0.848305,0.050012,0.050969,0.050715
932,42041149,Cybersecurity,beware spreading malware,lda,0,0.749913,0.749913,0.083362,0.083358,0.083367
933,41690680,Cybersecurity,getting job cybersecurity,lda,1,0.810272,0.062529,0.810272,0.063804,0.063395
934,41666402,Cybersecurity,claim cybersecurity pro,lda,3,0.809443,0.062919,0.065127,0.062512,0.809443
935,41597857,Cybersecurity,free hands cybersecurity course,lda,3,0.560663,0.305746,0.067092,0.066499,0.560663
936,41578244,Cybersecurity,cybersecurity industry like voluntary malware industry,lda,0,0.706774,0.706774,0.206335,0.042879,0.044012
937,41533516,Cybersecurity,ccsf cybersecurity courses renowned recall,lda,1,0.746224,0.083353,0.746224,0.083354,0.087068
938,41199054,Cybersecurity,congrats proposed existing cybersecurity infrastructure security agency,lda,3,0.80633,0.064758,0.065193,0.063719,0.80633
939,41107164,Cybersecurity,big cloud cybersecurity company,lda,0,0.503869,0.503869,0.054696,0.051247,0.390187
940,41203303,Cybersecurity,sure bad ransomware hackers,lda,3,0.848299,0.050388,0.051014,0.0503,0.848299
941,41067206,Cybersecurity,think ransomware affects clients servers doesn,lda,3,0.891183,0.037087,0.035843,0.035888,0.891183
942,41012554,Cybersecurity,add kaseya vsa ransomware attack 2021 list,lda,3,0.869076,0.046611,0.042623,0.04169,0.869076
943,41008053,Cybersecurity,computers hit ransomware inoperable ransomware wildly prevalent,lda,3,0.749997,0.083334,0.083334,0.083334,0.749997
944,40968280,Cybersecurity,write ransomware,lda,3,0.749982,0.083339,0.08334,0.083339,0.749982
945,40967528,Cybersecurity,like saying don like ransomware just develop,lda,0,0.648074,0.648074,0.036533,0.036101,0.279292
946,40870954,Cybersecurity,bank gets hacked ransomware fdic insure,lda,3,0.812448,0.062516,0.062519,0.062517,0.812448
947,41689841,Cybersecurity,heard national public data breach,lda,1,0.87468,0.041676,0.87468,0.041797,0.041847
948,40953995,Cybersecurity,gdpr fines data breaches,lda,1,0.812464,0.06251,0.812464,0.062511,0.062515
949,40950355,Cybersecurity,penalties incentivise businesses hide data breaches,lda,1,0.56754,0.307392,0.56754,0.06253,0.062539
950,40946139,Cybersecurity,insurance takes lot fallout data breaches,lda,1,0.890625,0.036951,0.890625,0.036497,0.035927
951,41589232,Cybersecurity,does big digital make cyber attack damaging,lda,0,0.489791,0.489791,0.035927,0.433148,0.041134
952,41025605,Cybersecurity,sufficiently bad data leak indistinguishable cyber attack,lda,0,0.711948,0.711948,0.214824,0.035967,0.037261
